"Temperature","GHI","DHI","DNI","Clearsky.DHI","Clearsky.DNI","Clearsky.GHI","Solar.Zenith.Angle","Date","Time"
21,157,138,52,133,383,272,68.78,2015-07-03,2015-07-03 17:30:00
20,78,66,65,68,196,103,79.77,2015-07-03,2015-07-03 18:30:00
20,0,0,0,0,0,0,90.1,2015-07-03,2015-07-03 19:30:00
19,0,0,0,0,0,0,99.44,2015-07-03,2015-07-03 20:30:00
19,0,0,0,0,0,0,107.34,2015-07-03,2015-07-03 21:30:00
18,0,0,0,0,0,0,113.25,2015-07-03,2015-07-03 22:30:00
18,0,0,0,0,0,0,116.59,2015-07-03,2015-07-03 23:30:00
18,0,0,0,0,0,0,116.93,2015-07-04,2015-07-04 00:30:00
18,0,0,0,0,0,0,114.22,2015-07-04,2015-07-04 01:30:00
17,0,0,0,0,0,0,108.82,2015-07-04,2015-07-04 02:30:00
17,0,0,0,0,0,0,101.31,2015-07-04,2015-07-04 03:30:00
17,0,0,0,0,0,0,92.24,2015-07-04,2015-07-04 04:30:00
18,41,41,0,49,195,75,82.09,2015-07-04,2015-07-04 05:30:00
19,68,68,0,102,424,239,71.23,2015-07-04,2015-07-04 06:30:00
20,151,150,0,134,574,422,59.92,2015-07-04,2015-07-04 07:30:00
21,151,151,0,154,670,598,48.44,2015-07-04,2015-07-04 08:30:00
21,177,173,4,167,729,748,37.11,2015-07-04,2015-07-04 09:30:00
22,198,191,7,190,742,853,26.59,2015-07-04,2015-07-04 10:30:00
22,178,171,6,200,752,912,18.74,2015-07-04,2015-07-04 11:30:00
23,441,404,39,201,753,918,17.77,2015-07-04,2015-07-04 12:30:00
24,347,327,21,205,728,867,24.54,2015-07-04,2015-07-04 13:30:00
24,392,353,48,212,669,763,34.71,2015-07-04,2015-07-04 14:30:00
24,254,241,17,199,607,621,45.94,2015-07-04,2015-07-04 15:30:00
23,75,75,0,182,494,448,57.43,2015-07-04,2015-07-04 16:30:00
22,60,60,0,140,348,266,68.8,2015-07-04,2015-07-04 17:30:00
21,3,3,0,71,162,100,79.79,2015-07-04,2015-07-04 18:30:00
21,0,0,0,0,0,0,90.13,2015-07-04,2015-07-04 19:30:00
20,0,0,0,0,0,0,99.48,2015-07-04,2015-07-04 20:30:00
19,0,0,0,0,0,0,107.4,2015-07-04,2015-07-04 21:30:00
19,0,0,0,0,0,0,113.32,2015-07-04,2015-07-04 22:30:00
18,0,0,0,0,0,0,116.67,2015-07-04,2015-07-04 23:30:00
17,0,0,0,0,0,0,117.02,2015-07-05,2015-07-05 00:30:00
16,0,0,0,0,0,0,114.32,2015-07-05,2015-07-05 01:30:00
16,0,0,0,0,0,0,108.92,2015-07-05,2015-07-05 02:30:00
15,0,0,0,0,0,0,101.4,2015-07-05,2015-07-05 03:30:00
16,0,0,0,0,0,0,92.33,2015-07-05,2015-07-05 04:30:00
18,72,46,186,46,186,72,82.18,2015-07-05,2015-07-05 05:30:00
20,237,105,409,105,409,237,71.31,2015-07-05,2015-07-05 06:30:00
22,397,154,484,146,553,423,60,2015-07-05,2015-07-05 07:30:00
23,515,259,386,178,635,599,48.52,2015-07-05,2015-07-05 08:30:00
25,612,351,327,205,687,752,37.2,2015-07-05,2015-07-05 09:30:00
26,704,409,330,327,559,826,26.69,2015-07-05,2015-07-05 10:30:00
27,888,331,588,331,588,888,18.84,2015-07-05,2015-07-05 11:30:00
27,660,478,192,326,597,895,17.85,2015-07-05,2015-07-05 12:30:00
28,683,436,271,361,517,831,24.59,2015-07-05,2015-07-05 13:30:00
27,531,396,163,346,467,730,34.73,2015-07-05,2015-07-05 14:30:00
27,443,320,177,310,400,588,45.96,2015-07-05,2015-07-05 15:30:00
26,357,223,248,244,330,422,57.45,2015-07-05,2015-07-05 16:30:00
25,189,158,87,163,225,244,68.82,2015-07-05,2015-07-05 17:30:00
22,63,60,18,63,102,81,79.82,2015-07-05,2015-07-05 18:30:00
21,0,0,0,0,0,0,90.17,2015-07-05,2015-07-05 19:30:00
21,0,0,0,0,0,0,99.53,2015-07-05,2015-07-05 20:30:00
20,0,0,0,0,0,0,107.46,2015-07-05,2015-07-05 21:30:00
20,0,0,0,0,0,0,113.4,2015-07-05,2015-07-05 22:30:00
19,0,0,0,0,0,0,116.76,2015-07-05,2015-07-05 23:30:00
19,0,0,0,0,0,0,117.12,2015-07-06,2015-07-06 00:30:00
19,0,0,0,0,0,0,114.42,2015-07-06,2015-07-06 01:30:00
20,0,0,0,0,0,0,109.02,2015-07-06,2015-07-06 02:30:00
20,0,0,0,0,0,0,101.5,2015-07-06,2015-07-06 03:30:00
20,0,0,0,0,0,0,92.43,2015-07-06,2015-07-06 04:30:00
20,49,44,32,51,110,66,82.28,2015-07-06,2015-07-06 05:30:00
21,202,110,289,121,330,227,71.4,2015-07-06,2015-07-06 06:30:00
23,187,177,19,159,503,410,60.09,2015-07-06,2015-07-06 07:30:00
24,179,176,3,178,618,587,48.61,2015-07-06,2015-07-06 08:30:00
25,452,372,100,187,694,740,37.29,2015-07-06,2015-07-06 09:30:00
26,458,404,60,192,738,851,26.78,2015-07-06,2015-07-06 10:30:00
27,605,473,139,196,756,912,18.94,2015-07-06,2015-07-06 11:30:00
28,638,478,167,199,753,916,17.94,2015-07-06,2015-07-06 12:30:00
28,712,422,318,174,768,873,24.63,2015-07-06,2015-07-06 13:30:00
28,554,395,194,160,748,774,34.77,2015-07-06,2015-07-06 14:30:00
27,446,319,182,142,708,634,45.98,2015-07-06,2015-07-06 15:30:00
26,164,162,3,132,609,460,57.47,2015-07-06,2015-07-06 16:30:00
25,168,140,77,109,460,275,68.85,2015-07-06,2015-07-06 17:30:00
24,4,4,0,64,233,105,79.85,2015-07-06,2015-07-06 18:30:00
23,0,0,0,0,0,0,90.21,2015-07-06,2015-07-06 19:30:00
23,0,0,0,0,0,0,99.58,2015-07-06,2015-07-06 20:30:00
22,0,0,0,0,0,0,107.53,2015-07-06,2015-07-06 21:30:00
22,0,0,0,0,0,0,113.48,2015-07-06,2015-07-06 22:30:00
22,0,0,0,0,0,0,116.85,2015-07-06,2015-07-06 23:30:00
22,0,0,0,0,0,0,117.22,2015-07-07,2015-07-07 00:30:00
21,0,0,0,0,0,0,114.53,2015-07-07,2015-07-07 01:30:00
21,0,0,0,0,0,0,109.13,2015-07-07,2015-07-07 02:30:00
21,0,0,0,0,0,0,101.61,2015-07-07,2015-07-07 03:30:00
21,0,0,0,0,0,0,92.53,2015-07-07,2015-07-07 04:30:00
22,76,42,261,42,261,76,82.37,2015-07-07,2015-07-07 05:30:00
23,96,96,0,81,507,242,71.49,2015-07-07,2015-07-07 06:30:00
25,231,201,61,106,644,427,60.18,2015-07-07,2015-07-07 07:30:00
26,172,170,2,127,722,603,48.7,2015-07-07,2015-07-07 08:30:00
27,753,143,767,143,767,753,37.38,2015-07-07,2015-07-07 09:30:00
28,848,196,731,196,731,848,26.89,2015-07-07,2015-07-07 10:30:00
29,592,471,127,205,742,907,19.06,2015-07-07,2015-07-07 11:30:00
29,912,211,737,211,737,912,18.03,2015-07-07,2015-07-07 12:30:00
29,844,274,626,274,626,844,24.69,2015-07-07,2015-07-07 13:30:00
29,357,329,34,260,590,746,34.8,2015-07-07,2015-07-07 14:30:00
28,611,222,559,222,559,611,46.01,2015-07-07,2015-07-07 15:30:00
27,321,231,168,184,485,445,57.5,2015-07-07,2015-07-07 16:30:00
26,266,137,357,137,357,266,68.88,2015-07-07,2015-07-07 17:30:00
24,100,67,185,67,185,100,79.89,2015-07-07,2015-07-07 18:30:00
23,0,0,0,0,0,0,90.26,2015-07-07,2015-07-07 19:30:00
22,0,0,0,0,0,0,99.64,2015-07-07,2015-07-07 20:30:00
22,0,0,0,0,0,0,107.6,2015-07-07,2015-07-07 21:30:00
22,0,0,0,0,0,0,113.57,2015-07-07,2015-07-07 22:30:00
22,0,0,0,0,0,0,116.96,2015-07-07,2015-07-07 23:30:00
22,0,0,0,0,0,0,117.33,2015-07-08,2015-07-08 00:30:00
22,0,0,0,0,0,0,114.64,2015-07-08,2015-07-08 01:30:00
22,0,0,0,0,0,0,109.25,2015-07-08,2015-07-08 02:30:00
22,0,0,0,0,0,0,101.72,2015-07-08,2015-07-08 03:30:00
22,0,0,0,0,0,0,92.63,2015-07-08,2015-07-08 04:30:00
22,25,25,0,50,104,64,82.47,2015-07-08,2015-07-08 05:30:00
23,132,117,45,113,348,223,71.59,2015-07-08,2015-07-08 06:30:00
24,277,210,136,138,544,408,60.27,2015-07-08,2015-07-08 07:30:00
25,359,294,99,142,680,590,48.79,2015-07-08,2015-07-08 08:30:00
27,382,341,51,141,761,746,37.47,2015-07-08,2015-07-08 09:30:00
28,579,440,155,160,776,853,26.99,2015-07-08,2015-07-08 10:30:00
29,776,410,388,159,802,917,19.17,2015-07-08,2015-07-08 11:30:00
30,219,209,10,156,808,925,18.13,2015-07-08,2015-07-08 12:30:00
30,708,425,312,156,793,876,24.75,2015-07-08,2015-07-08 13:30:00
29,137,137,0,150,763,776,34.84,2015-07-08,2015-07-08 14:30:00
28,563,255,443,138,714,634,46.05,2015-07-08,2015-07-08 15:30:00
27,227,207,36,129,616,460,57.53,2015-07-08,2015-07-08 16:30:00
26,275,105,471,105,471,275,68.92,2015-07-08,2015-07-08 17:30:00
